dise_orpha_id	dise_name	link_status	link_type	gene_name	hgnc_id	symbol	entrez_id
2609	Isolated complex I deficiency	Assessed	Disease-causing germline mutation(s) in	NADH:ubiquinone oxidoreductase core subunit S7	7714	NDUFS7	374291
255241	Leigh syndrome with leukodystrophy	Assessed	Disease-causing germline mutation(s) in	NADH:ubiquinone oxidoreductase core subunit S7	7714	NDUFS7	374291
2609	Isolated complex I deficiency	Assessed	Disease-causing germline mutation(s) in	NADH:ubiquinone oxidoreductase core subunit S8	7715	NDUFS8	4728
255241	Leigh syndrome with leukodystrophy	Assessed	Disease-causing germline mutation(s) in	NADH:ubiquinone oxidoreductase core subunit S8	7715	NDUFS8	4728
2609	Isolated complex I deficiency	Assessed	Disease-causing germline mutation(s) in	NADH:ubiquinone oxidoreductase core subunit V1	7716	NDUFV1	4723
255241	Leigh syndrome with leukodystrophy	Assessed	Disease-causing germline mutation(s) in	NADH:ubiquinone oxidoreductase core subunit V1	7716	NDUFV1	4723
2609	Isolated complex I deficiency	Assessed	Disease-causing germline mutation(s) in	NADH:ubiquinone oxidoreductase core subunit V2	7717	NDUFV2	4729
255241	Leigh syndrome with leukodystrophy	Assessed	Disease-causing germline mutation(s) in	NADH:ubiquinone oxidoreductase core subunit V2	7717	NDUFV2	4729
2609	Isolated complex I deficiency	Assessed	Disease-causing germline mutation(s) in	NADH:ubiquinone oxidoreductase subunit A1	7683	NDUFA1	4694
2609	Isolated complex I deficiency	Assessed	Disease-causing germline mutation(s) in	NADH:ubiquinone oxidoreductase complex assembly factor 4	21034	NDUFAF4	29078
2609	Isolated complex I deficiency	Assessed	Disease-causing germline mutation(s) in	NADH:ubiquinone oxidoreductase complex assembly factor 5	15899	NDUFAF5	79133
255241	Leigh syndrome with leukodystrophy	Assessed	Disease-causing germline mutation(s) in	NADH:ubiquinone oxidoreductase complex assembly factor 5	15899	NDUFAF5	79133
2609	Isolated complex I deficiency	Assessed	Disease-causing germline mutation(s) in	NADH:ubiquinone oxidoreductase subunit A11	20371	NDUFA11	126328
2609	Isolated complex I deficiency	Assessed	Disease-causing germline mutation(s) in	NADH:ubiquinone oxidoreductase complex assembly factor 3	29918	NDUFAF3	25915
70474	Leigh syndrome with cardiomyopathy	Assessed	Disease-causing germline mutation(s) in	NADH:ubiquinone oxidoreductase complex assembly factor 3	29918	NDUFAF3	25915
2609	Isolated complex I deficiency	Assessed	Disease-causing germline mutation(s) in	nucleotide binding protein like	20278	NUBPL	80224
2609	Isolated complex I deficiency	Assessed	Disease-causing germline mutation(s) in	FAD dependent oxidoreductase domain containing 1	26927	FOXRED1	55572
255241	Leigh syndrome with leukodystrophy	Assessed	Disease-causing germline mutation(s) in	FAD dependent oxidoreductase domain containing 1	26927	FOXRED1	55572
2609	Isolated complex I deficiency	Assessed	Disease-causing germline mutation(s) in	NADH:ubiquinone oxidoreductase complex assembly factor 1	18828	NDUFAF1	51103
289527	Fatal infantile hypertrophic cardiomyopathy due to mitochondrial complex I deficiency	Assessed	Disease-causing germline mutation(s) in	NADH:ubiquinone oxidoreductase complex assembly factor 1	18828	NDUFAF1	51103
2609	Isolated complex I deficiency	Assessed	Disease-causing germline mutation(s) in	NADH:ubiquinone oxidoreductase subunit B9	7704	NDUFB9	4715
2609	Isolated complex I deficiency	Assessed	Disease-causing germline mutation(s) in	NADH:ubiquinone oxidoreductase subunit B3	7698	NDUFB3	4709
2609	Isolated complex I deficiency	Assessed	Disease-causing germline mutation(s) (loss of function) in	transmembrane protein 126B	30883	TMEM126B	55863
626	Large congenital melanocytic nevus	Assessed	Modifying germline mutation in	melanocortin 1 receptor	6929	MC1R	4157
618	Familial melanoma	Assessed	Major susceptibility factor in	melanocortin 1 receptor	6929	MC1R	4157
79432	Oculocutaneous albinism type 2	Assessed	Modifying germline mutation in	melanocortin 1 receptor	6929	MC1R	4157
773	Refsum disease	Assessed	Disease-causing germline mutation(s) in	phytanoyl-CoA 2-hydroxylase	8940	PHYH	5264
773	Refsum disease	Assessed	Disease-causing germline mutation(s) in	peroxisomal biogenesis factor 7	8860	PEX7	5191
309789	Rhizomelic chondrodysplasia punctata type 1	Assessed	Disease-causing germline mutation(s) in	peroxisomal biogenesis factor 7	8860	PEX7	5191
169154	T-B+ severe combined immunodeficiency due to IL-7Ralpha deficiency	Assessed	Disease-causing germline mutation(s) in	interleukin 7 receptor	6024	IL7R	3575
39041	Omenn syndrome	Assessed	Disease-causing germline mutation(s) in	interleukin 7 receptor	6024	IL7R	3575
169150	Immunodeficiency due to a late component of complement deficiency	Assessed	Disease-causing germline mutation(s) in	complement C5	1331	C5	727
169150	Immunodeficiency due to a late component of complement deficiency	Assessed	Disease-causing germline mutation(s) in	complement C6	1339	C6	729
169150	Immunodeficiency due to a late component of complement deficiency	Assessed	Disease-causing germline mutation(s) in	complement C7	1346	C7	730
169150	Immunodeficiency due to a late component of complement deficiency	Assessed	Disease-causing germline mutation(s) in	complement C8 alpha chain	1352	C8A	731
169150	Immunodeficiency due to a late component of complement deficiency	Assessed	Disease-causing germline mutation(s) in	complement C8 beta chain	1353	C8B	732
169150	Immunodeficiency due to a late component of complement deficiency	Assessed	Disease-causing germline mutation(s) in	complement C8 gamma chain	1354	C8G	733
169150	Immunodeficiency due to a late component of complement deficiency	Assessed	Disease-causing germline mutation(s) in	complement C9	1358	C9	735
169160	T-B+ severe combined immunodeficiency due to CD3delta/CD3epsilon/CD3zeta	Assessed	Disease-causing germline mutation(s) in	CD3d molecule	1673	CD3D	915
169160	T-B+ severe combined immunodeficiency due to CD3delta/CD3epsilon/CD3zeta	Assessed	Disease-causing germline mutation(s) in	CD3e molecule	1674	CD3E	916
169160	T-B+ severe combined immunodeficiency due to CD3delta/CD3epsilon/CD3zeta	Assessed	Disease-causing germline mutation(s) in	CD247 molecule	1677	CD247	919
85410	Oligoarticular juvenile idiopathic arthritis	Assessed	Major susceptibility factor in	CD247 molecule	1677	CD247	919
85408	Rheumatoid factor-negative juvenile idiopathic arthritis	Assessed	Major susceptibility factor in	CD247 molecule	1677	CD247	919
169157	T-B+ severe combined immunodeficiency due to CD45 deficiency	Assessed	Disease-causing germline mutation(s) in	protein tyrosine phosphatase, receptor type C	9666	PTPRC	5788
1947	Progressive epilepsy-intellectual disability syndrome, Finnish type	Assessed	Disease-causing germline mutation(s) in	ceroid-lipofuscinosis, neuronal 8	2079	CLN8	2055
228354	CLN8 disease	Assessed	Disease-causing germline mutation(s) in	ceroid-lipofuscinosis, neuronal 8	2079	CLN8	2055
169147	Immunodeficiency due to a classical component pathway complement deficiency	Assessed	Disease-causing germline mutation(s) in	complement C2	1248	C2	717
169147	Immunodeficiency due to a classical component pathway complement deficiency	Assessed	Disease-causing germline mutation(s) in	complement C4A (Rodgers blood group)	1323	C4A	720
117	Behçet disease	Assessed	Major susceptibility factor in	complement C4A (Rodgers blood group)	1323	C4A	720
300345	Autosomal systemic lupus erythematosus	Assessed	Major susceptibility factor in	complement C4A (Rodgers blood group)	1323	C4A	720
169147	Immunodeficiency due to a classical component pathway complement deficiency	Assessed	Disease-causing germline mutation(s) in	complement C4B (Chido blood group)	1324	C4B	721
169147	Immunodeficiency due to a classical component pathway complement deficiency	Assessed	Disease-causing germline mutation(s) in	complement C1q A chain	1241	C1QA	712
300345	Autosomal systemic lupus erythematosus	Assessed	Major susceptibility factor in	complement C1q A chain	1241	C1QA	712
169147	Immunodeficiency due to a classical component pathway complement deficiency	Assessed	Disease-causing germline mutation(s) in	complement C1q B chain	1242	C1QB	713
169147	Immunodeficiency due to a classical component pathway complement deficiency	Assessed	Disease-causing germline mutation(s) in	complement C1q C chain	1245	C1QC	714
169147	Immunodeficiency due to a classical component pathway complement deficiency	Assessed	Disease-causing germline mutation(s) in	complement C1s	1247	C1S	716
75392	Ehlers-Danlos syndrome, periodontitis type	Assessed	Disease-causing germline mutation(s) (gain of function) in	complement C1s	1247	C1S	716
169147	Immunodeficiency due to a classical component pathway complement deficiency	Assessed	Disease-causing germline mutation(s) in	complement C1r	1246	C1R	715
75392	Ehlers-Danlos syndrome, periodontitis type	Assessed	Disease-causing germline mutation(s) (gain of function) in	complement C1r	1246	C1R	715
169142	Recurrent infection due to specific granule deficiency	Assessed	Disease-causing germline mutation(s) (loss of function) in	CCAAT/enhancer binding protein epsilon	1836	CEBPE	1053
596	X-linked centronuclear myopathy	Assessed	Disease-causing germline mutation(s) (loss of function) in	myotubularin 1	7448	MTM1	4534
456328	X-linked myotubular myopathy-abnormal genitalia syndrome	Assessed	Role in the phenotype of	myotubularin 1	7448	MTM1	4534
610	Bethlem myopathy	Assessed	Disease-causing germline mutation(s) in	collagen type VI alpha 1 chain	2211	COL6A1	1291
75840	Congenital muscular dystrophy, Ullrich type	Assessed	Disease-causing germline mutation(s) in	collagen type VI alpha 1 chain	2211	COL6A1	1291
610	Bethlem myopathy	Assessed	Disease-causing germline mutation(s) in	collagen type VI alpha 2 chain	2212	COL6A2	1292
289380	Myosclerosis	Assessed	Disease-causing germline mutation(s) in	collagen type VI alpha 2 chain	2212	COL6A2	1292
75840	Congenital muscular dystrophy, Ullrich type	Assessed	Disease-causing germline mutation(s) in	collagen type VI alpha 2 chain	2212	COL6A2	1292
610	Bethlem myopathy	Assessed	Disease-causing germline mutation(s) in	collagen type VI alpha 3 chain	2213	COL6A3	1293
464440	Primary dystonia, DYT27 type	Assessed	Disease-causing germline mutation(s) in	collagen type VI alpha 3 chain	2213	COL6A3	1293
75840	Congenital muscular dystrophy, Ullrich type	Assessed	Disease-causing germline mutation(s) in	collagen type VI alpha 3 chain	2213	COL6A3	1293
610	Bethlem myopathy	Assessed	Disease-causing germline mutation(s) (gain of function) in	collagen type XII alpha 1 chain	2188	COL12A1	1303
75840	Congenital muscular dystrophy, Ullrich type	Assessed	Disease-causing germline mutation(s) (loss of function) in	collagen type XII alpha 1 chain	2188	COL12A1	1303
169186	Autosomal recessive centronuclear myopathy	Assessed	Disease-causing germline mutation(s) in	titin	12403	TTN	7273
154	Familial isolated dilated cardiomyopathy	Assessed	Disease-causing germline mutation(s) in	titin	12403	TTN	7273
178464	Hereditary proximal myopathy with early respiratory failure	Assessed	Disease-causing germline mutation(s) in	titin	12403	TTN	7273
140922	Autosomal recessive limb-girdle muscular dystrophy type 2J	Assessed	Disease-causing germline mutation(s) in	titin	12403	TTN	7273
324604	Classic multiminicore myopathy	Assessed	Disease-causing germline mutation(s) (loss of function) in	titin	12403	TTN	7273
293910	Familial isolated arrhythmogenic ventricular dysplasia, right dominant form	Not yet assessed	Disease-causing germline mutation(s) in	titin	12403	TTN	7273
293899	Familial isolated arrhythmogenic ventricular dysplasia, biventricular form	Not yet assessed	Disease-causing germline mutation(s) in	titin	12403	TTN	7273
293888	Familial isolated arrhythmogenic ventricular dysplasia, left dominant form	Not yet assessed	Disease-causing germline mutation(s) in	titin	12403	TTN	7273
289377	Early-onset myopathy with fatal cardiomyopathy	Assessed	Disease-causing germline mutation(s) in	titin	12403	TTN	7273
466921	Childhood-onset progressive contractures-limb-girdle weakness-muscle dystrophy syndrome	Assessed	Disease-causing germline mutation(s) (loss of function) in	titin	12403	TTN	7273
609	Tibial muscular dystrophy	Assessed	Disease-causing germline mutation(s) in	titin	12403	TTN	7273
169186	Autosomal recessive centronuclear myopathy	Assessed	Disease-causing germline mutation(s) (loss of function) in	bridging integrator 1	1052	BIN1	274
169189	Autosomal dominant centronuclear myopathy	Assessed	Disease-causing germline mutation(s) (loss of function) in	bridging integrator 1	1052	BIN1	274
169186	Autosomal recessive centronuclear myopathy	Assessed	Disease-causing germline mutation(s) in	SPEG complex locus	16901	SPEG	10290
464	Incontinentia pigmenti	Assessed	Disease-causing germline mutation(s) in	inhibitor of nuclear factor kappa B kinase subunit gamma	5961	IKBKG	8517
319612	X-linked mendelian susceptibility to mycobacterial diseases due to IKBKG deficiency	Assessed	Disease-causing germline mutation(s) in	inhibitor of nuclear factor kappa B kinase subunit gamma	5961	IKBKG	8517
69088	Anhidrotic ectodermal dysplasia-immunodeficiency-osteopetrosis-lymphedema syndrome	Assessed	Disease-causing germline mutation(s) in	inhibitor of nuclear factor kappa B kinase subunit gamma	5961	IKBKG	8517
98813	Hypohidrotic ectodermal dysplasia with immunodeficiency	Assessed	Disease-causing germline mutation(s) in	inhibitor of nuclear factor kappa B kinase subunit gamma	5961	IKBKG	8517
169189	Autosomal dominant centronuclear myopathy	Assessed	Disease-causing germline mutation(s) in	dynamin 2	2974	DNM2	1785
228179	Autosomal dominant Charcot-Marie-Tooth disease type 2M	Assessed	Disease-causing germline mutation(s) in	dynamin 2	2974	DNM2	1785
363409	Fetal akinesia-cerebral and retinal hemorrhage syndrome	Assessed	Disease-causing germline mutation(s) in	dynamin 2	2974	DNM2	1785
100044	Autosomal dominant intermediate Charcot-Marie-Tooth disease type B	Assessed	Disease-causing germline mutation(s) in	dynamin 2	2974	DNM2	1785
169189	Autosomal dominant centronuclear myopathy	Not yet assessed	Candidate gene tested in	myogenic factor 6	7566	MYF6	4618
169189	Autosomal dominant centronuclear myopathy	Not yet assessed	Candidate gene tested in	myotubularin related protein 14	26190	MTMR14	64419
56	Alkaptonuria	Assessed	Disease-causing germline mutation(s) (loss of function) in	homogentisate 1,2-dioxygenase	4892	HGD	3081
963	Acromegaly	Assessed	Major susceptibility factor in	aryl hydrocarbon receptor interacting protein	358	AIP	9049
2965	Prolactinoma	Assessed	Major susceptibility factor in	aryl hydrocarbon receptor interacting protein	358	AIP	9049
314777	Familial isolated pituitary adenoma	Assessed	Disease-causing germline mutation(s) in	aryl hydrocarbon receptor interacting protein	358	AIP	9049
314786	Silent pituitary adenoma	Assessed	Major susceptibility factor in	aryl hydrocarbon receptor interacting protein	358	AIP	9049
314790	Null pituitary adenoma	Assessed	Major susceptibility factor in	aryl hydrocarbon receptor interacting protein	358	AIP	9049
963	Acromegaly	Assessed	Major susceptibility factor in	G protein-coupled receptor 101	14963	GPR101	83550
448372	X-linked acrogigantism due to Xq26 microduplication	Assessed	Role in the phenotype of	G protein-coupled receptor 101	14963	GPR101	83550
1059	Blue rubber bleb nevus	Assessed	Disease-causing somatic mutation(s) in	TEK receptor tyrosine kinase	11724	TEK	7010
2451	Mucocutaneous venous malformations	Assessed	Disease-causing germline mutation(s) (gain of function) in	TEK receptor tyrosine kinase	11724	TEK	7010
98976	Congenital glaucoma	Assessed	Disease-causing germline mutation(s) (loss of function) in	TEK receptor tyrosine kinase	11724	TEK	7010
22	Succinic semialdehyde dehydrogenase deficiency	Assessed	Disease-causing germline mutation(s) in	aldehyde dehydrogenase 5 family member A1	408	ALDH5A1	7915
29	Mevalonic aciduria	Assessed	Disease-causing germline mutation(s) in	mevalonate kinase	7530	MVK	4598
343	Hyperimmunoglobulinemia D with periodic fever	Assessed	Disease-causing germline mutation(s) in	mevalonate kinase	7530	MVK	4598
